Circuit,#Qubits,#Gates,#2Q Gates,#Depth,#QPUs,QPUs,Basis Gates,2Q Gate Names,net_type,backends,fidelity,Metrics,Static OEE,FGP-rOEE,WBCP,NAVI,NAVI Hybrid
QAOA,80,3480,3160,161,4,"[20, 20, 20, 20]","['rz', 'id', 'sx', 'rx', 'reset', 'cz', 'x', 'rzz']","{'rzz', 'cz'}",all_to_all,"['ibm_marrakesh', 'ibm_marrakesh', 'ibm_marrakesh', 'ibm_marrakesh']","[0.9, 0.93]",execution_time,7.833924293518066
QAOA,80,3480,3160,161,4,"[20, 20, 20, 20]","['rz', 'id', 'sx', 'rx', 'reset', 'cz', 'x', 'rzz']","{'rzz', 'cz'}",all_to_all,"['ibm_marrakesh', 'ibm_marrakesh', 'ibm_marrakesh', 'ibm_marrakesh']","[0.9, 0.93]",total_fidelity_log_sum,-174.82107216532086
QAOA,80,3480,3160,161,4,"[20, 20, 20, 20]","['rz', 'id', 'sx', 'rx', 'reset', 'cz', 'x', 'rzz']","{'rzz', 'cz'}",all_to_all,"['ibm_marrakesh', 'ibm_marrakesh', 'ibm_marrakesh', 'ibm_marrakesh']","[0.9, 0.93]",total_fidelity,1.1917167352946956e-76
QAOA,80,3480,3160,161,4,"[20, 20, 20, 20]","['rz', 'id', 'sx', 'rx', 'reset', 'cz', 'x', 'rzz']","{'rzz', 'cz'}",all_to_all,"['ibm_marrakesh', 'ibm_marrakesh', 'ibm_marrakesh', 'ibm_marrakesh']","[0.9, 0.93]",remote_hops,573.0
QAOA,80,3480,3160,161,4,"[20, 20, 20, 20]","['rz', 'id', 'sx', 'rx', 'reset', 'cz', 'x', 'rzz']","{'rzz', 'cz'}",all_to_all,"['ibm_marrakesh', 'ibm_marrakesh', 'ibm_marrakesh', 'ibm_marrakesh']","[0.9, 0.93]",remote_swaps,222.0
QAOA,80,3480,3160,161,4,"[20, 20, 20, 20]","['rz', 'id', 'sx', 'rx', 'reset', 'cz', 'x', 'rzz']","{'rzz', 'cz'}",all_to_all,"['ibm_marrakesh', 'ibm_marrakesh', 'ibm_marrakesh', 'ibm_marrakesh']","[0.9, 0.93]",local_fidelity_loss,78.06919626198282
QAOA,80,3480,3160,161,4,"[20, 20, 20, 20]","['rz', 'id', 'sx', 'rx', 'reset', 'cz', 'x', 'rzz']","{'rzz', 'cz'}",all_to_all,"['ibm_marrakesh', 'ibm_marrakesh', 'ibm_marrakesh', 'ibm_marrakesh']","[0.9, 0.93]",remote_fidelity_loss,92.21552718759213
QAOA,80,3480,3160,161,4,"[20, 20, 20, 20]","['rz', 'id', 'sx', 'rx', 'reset', 'cz', 'x', 'rzz']","{'rzz', 'cz'}",all_to_all,"['ibm_marrakesh', 'ibm_marrakesh', 'ibm_marrakesh', 'ibm_marrakesh']","[0.9, 0.93]",local_fidelity_log_sum,-78.14979709160995
QAOA,80,3480,3160,161,4,"[20, 20, 20, 20]","['rz', 'id', 'sx', 'rx', 'reset', 'cz', 'x', 'rzz']","{'rzz', 'cz'}",all_to_all,"['ibm_marrakesh', 'ibm_marrakesh', 'ibm_marrakesh', 'ibm_marrakesh']","[0.9, 0.93]",remote_fidelity_log_sum,-96.6712750737109
QAOA,80,3480,3160,161,4,"[20, 20, 20, 20]","['rz', 'id', 'sx', 'rx', 'reset', 'cz', 'x', 'rzz']","{'rzz', 'cz'}",all_to_all,"['ibm_marrakesh', 'ibm_marrakesh', 'ibm_marrakesh', 'ibm_marrakesh']","[0.9, 0.93]",local_fidelity,1.1480858417990293e-34
QAOA,80,3480,3160,161,4,"[20, 20, 20, 20]","['rz', 'id', 'sx', 'rx', 'reset', 'cz', 'x', 'rzz']","{'rzz', 'cz'}",all_to_all,"['ibm_marrakesh', 'ibm_marrakesh', 'ibm_marrakesh', 'ibm_marrakesh']","[0.9, 0.93]",remote_fidelity,1.0380031630973668e-42
QAOA,80,3480,3160,161,4,"[20, 20, 20, 20]","['rz', 'id', 'sx', 'rx', 'reset', 'cz', 'x', 'rzz']","{'rzz', 'cz'}",all_to_all,"['ibm_marrakesh', 'ibm_marrakesh', 'ibm_marrakesh', 'ibm_marrakesh']","[0.9, 0.93]",local_gate_num,74055.0
Circuit,#Qubits,#Gates,#2Q Gates,#Depth,#QPUs,QPUs,Basis Gates,2Q Gate Names,net_type,backends,fidelity,Metrics,WBCP
QV,100,69823,14898,1003,5,"[20, 20, 20, 20, 20]","['reset', 'sx', 'rzz', 'id', 'x', 'rz', 'cz', 'rx']","{'rzz', 'cz'}",all_to_all,"['ibm_marrakesh', 'ibm_marrakesh', 'ibm_marrakesh', 'ibm_marrakesh', 'ibm_marrakesh']","[0.9, 0.93]",F_eff,0.45038928153580815
QV,100,69823,14898,1003,5,"[20, 20, 20, 20, 20]","['reset', 'sx', 'rzz', 'id', 'x', 'rz', 'cz', 'rx']","{'rzz', 'cz'}",all_to_all,"['ibm_marrakesh', 'ibm_marrakesh', 'ibm_marrakesh', 'ibm_marrakesh', 'ibm_marrakesh']","[0.9, 0.93]",num_comms,6239.0
QV,100,69823,14898,1003,5,"[20, 20, 20, 20, 20]","['reset', 'sx', 'rzz', 'id', 'x', 'rz', 'cz', 'rx']","{'rzz', 'cz'}",all_to_all,"['ibm_marrakesh', 'ibm_marrakesh', 'ibm_marrakesh', 'ibm_marrakesh', 'ibm_marrakesh']","[0.9, 0.93]",epairs,7150.0
QV,100,69823,14898,1003,5,"[20, 20, 20, 20, 20]","['reset', 'sx', 'rzz', 'id', 'x', 'rz', 'cz', 'rx']","{'rzz', 'cz'}",all_to_all,"['ibm_marrakesh', 'ibm_marrakesh', 'ibm_marrakesh', 'ibm_marrakesh', 'ibm_marrakesh']","[0.9, 0.93]",total_fidelity_loss,771.8776648643272
QV,100,69823,14898,1003,5,"[20, 20, 20, 20, 20]","['reset', 'sx', 'rzz', 'id', 'x', 'rz', 'cz', 'rx']","{'rzz', 'cz'}",all_to_all,"['ibm_marrakesh', 'ibm_marrakesh', 'ibm_marrakesh', 'ibm_marrakesh', 'ibm_marrakesh']","[0.9, 0.93]",rgeo_mean_fid,0.9024954421949022
QV,100,69823,14898,1003,5,"[20, 20, 20, 20, 20]","['reset', 'sx', 'rzz', 'id', 'x', 'rz', 'cz', 'rx']","{'rzz', 'cz'}",all_to_all,"['ibm_marrakesh', 'ibm_marrakesh', 'ibm_marrakesh', 'ibm_marrakesh', 'ibm_marrakesh']","[0.9, 0.93]",execution_time,71.53782153129578
QV,100,69823,14898,1003,5,"[20, 20, 20, 20, 20]","['reset', 'sx', 'rzz', 'id', 'x', 'rz', 'cz', 'rx']","{'rzz', 'cz'}",all_to_all,"['ibm_marrakesh', 'ibm_marrakesh', 'ibm_marrakesh', 'ibm_marrakesh', 'ibm_marrakesh']","[0.9, 0.93]",total_fidelity_log_sum,-800.0359290959555
QV,100,69823,14898,1003,5,"[20, 20, 20, 20, 20]","['reset', 'sx', 'rzz', 'id', 'x', 'rz', 'cz', 'rx']","{'rzz', 'cz'}",all_to_all,"['ibm_marrakesh', 'ibm_marrakesh', 'ibm_marrakesh', 'ibm_marrakesh', 'ibm_marrakesh']","[0.9, 0.93]",total_fidelity,0.0
QV,100,69823,14898,1003,5,"[20, 20, 20, 20, 20]","['reset', 'sx', 'rzz', 'id', 'x', 'rz', 'cz', 'rx']","{'rzz', 'cz'}",all_to_all,"['ibm_marrakesh', 'ibm_marrakesh', 'ibm_marrakesh', 'ibm_marrakesh', 'ibm_marrakesh']","[0.9, 0.93]",remote_hops,5328.0
QV,100,69823,14898,1003,5,"[20, 20, 20, 20, 20]","['reset', 'sx', 'rzz', 'id', 'x', 'rz', 'cz', 'rx']","{'rzz', 'cz'}",all_to_all,"['ibm_marrakesh', 'ibm_marrakesh', 'ibm_marrakesh', 'ibm_marrakesh', 'ibm_marrakesh']","[0.9, 0.93]",remote_swaps,911.0
QV,100,69823,14898,1003,5,"[20, 20, 20, 20, 20]","['reset', 'sx', 'rzz', 'id', 'x', 'rz', 'cz', 'rx']","{'rzz', 'cz'}",all_to_all,"['ibm_marrakesh', 'ibm_marrakesh', 'ibm_marrakesh', 'ibm_marrakesh', 'ibm_marrakesh']","[0.9, 0.93]",local_fidelity_loss,159.80518919461176
QV,100,69823,14898,1003,5,"[20, 20, 20, 20, 20]","['reset', 'sx', 'rzz', 'id', 'x', 'rz', 'cz', 'rx']","{'rzz', 'cz'}",all_to_all,"['ibm_marrakesh', 'ibm_marrakesh', 'ibm_marrakesh', 'ibm_marrakesh', 'ibm_marrakesh']","[0.9, 0.93]",remote_fidelity_loss,612.0724756697155
QV,100,69823,14898,1003,5,"[20, 20, 20, 20, 20]","['reset', 'sx', 'rzz', 'id', 'x', 'rz', 'cz', 'rx']","{'rzz', 'cz'}",all_to_all,"['ibm_marrakesh', 'ibm_marrakesh', 'ibm_marrakesh', 'ibm_marrakesh', 'ibm_marrakesh']","[0.9, 0.93]",local_fidelity_log_sum,-159.9666934535188
QV,100,69823,14898,1003,5,"[20, 20, 20, 20, 20]","['reset', 'sx', 'rzz', 'id', 'x', 'rz', 'cz', 'rx']","{'rzz', 'cz'}",all_to_all,"['ibm_marrakesh', 'ibm_marrakesh', 'ibm_marrakesh', 'ibm_marrakesh', 'ibm_marrakesh']","[0.9, 0.93]",remote_fidelity_log_sum,-640.0692356424366
QV,100,69823,14898,1003,5,"[20, 20, 20, 20, 20]","['reset', 'sx', 'rzz', 'id', 'x', 'rz', 'cz', 'rx']","{'rzz', 'cz'}",all_to_all,"['ibm_marrakesh', 'ibm_marrakesh', 'ibm_marrakesh', 'ibm_marrakesh', 'ibm_marrakesh']","[0.9, 0.93]",local_fidelity,3.367811261505265e-70
QV,100,69823,14898,1003,5,"[20, 20, 20, 20, 20]","['reset', 'sx', 'rzz', 'id', 'x', 'rz', 'cz', 'rx']","{'rzz', 'cz'}",all_to_all,"['ibm_marrakesh', 'ibm_marrakesh', 'ibm_marrakesh', 'ibm_marrakesh', 'ibm_marrakesh']","[0.9, 0.93]",remote_fidelity,1.0506617564717272e-278
QV,100,69823,14898,1003,5,"[20, 20, 20, 20, 20]","['reset', 'sx', 'rzz', 'id', 'x', 'rz', 'cz', 'rx']","{'rzz', 'cz'}",all_to_all,"['ibm_marrakesh', 'ibm_marrakesh', 'ibm_marrakesh', 'ibm_marrakesh', 'ibm_marrakesh']","[0.9, 0.93]",local_gate_num,178389.0
Circuit,#Qubits,#Gates,#2Q Gates,#Depth,#QPUs,QPUs,Basis Gates,2Q Gate Names,net_type,backends,fidelity,Metrics,WBCP
QFT,100,5625,2249,399,5,"[20, 20, 20, 20, 20]","['rz', 'reset', 'rzz', 'x', 'cz', 'sx', 'rx', 'id']","{'rzz', 'cz'}",all_to_all,"['ibm_marrakesh', 'ibm_marrakesh', 'ibm_marrakesh', 'ibm_marrakesh', 'ibm_marrakesh']","[0.9, 0.93]",F_eff,0.6837213431254793
QFT,100,5625,2249,399,5,"[20, 20, 20, 20, 20]","['rz', 'reset', 'rzz', 'x', 'cz', 'sx', 'rx', 'id']","{'rzz', 'cz'}",all_to_all,"['ibm_marrakesh', 'ibm_marrakesh', 'ibm_marrakesh', 'ibm_marrakesh', 'ibm_marrakesh']","[0.9, 0.93]",num_comms,1204.0
QFT,100,5625,2249,399,5,"[20, 20, 20, 20, 20]","['rz', 'reset', 'rzz', 'x', 'cz', 'sx', 'rx', 'id']","{'rzz', 'cz'}",all_to_all,"['ibm_marrakesh', 'ibm_marrakesh', 'ibm_marrakesh', 'ibm_marrakesh', 'ibm_marrakesh']","[0.9, 0.93]",epairs,1374.0
QFT,100,5625,2249,399,5,"[20, 20, 20, 20, 20]","['rz', 'reset', 'rzz', 'x', 'cz', 'sx', 'rx', 'id']","{'rzz', 'cz'}",all_to_all,"['ibm_marrakesh', 'ibm_marrakesh', 'ibm_marrakesh', 'ibm_marrakesh', 'ibm_marrakesh']","[0.9, 0.93]",total_fidelity_loss,147.17002836721645
QFT,100,5625,2249,399,5,"[20, 20, 20, 20, 20]","['rz', 'reset', 'rzz', 'x', 'cz', 'sx', 'rx', 'id']","{'rzz', 'cz'}",all_to_all,"['ibm_marrakesh', 'ibm_marrakesh', 'ibm_marrakesh', 'ibm_marrakesh', 'ibm_marrakesh']","[0.9, 0.93]",rgeo_mean_fid,0.911187141886464
QFT,100,5625,2249,399,5,"[20, 20, 20, 20, 20]","['rz', 'reset', 'rzz', 'x', 'cz', 'sx', 'rx', 'id']","{'rzz', 'cz'}",all_to_all,"['ibm_marrakesh', 'ibm_marrakesh', 'ibm_marrakesh', 'ibm_marrakesh', 'ibm_marrakesh']","[0.9, 0.93]",execution_time,11.45282769203186
QFT,100,5625,2249,399,5,"[20, 20, 20, 20, 20]","['rz', 'reset', 'rzz', 'x', 'cz', 'sx', 'rx', 'id']","{'rzz', 'cz'}",all_to_all,"['ibm_marrakesh', 'ibm_marrakesh', 'ibm_marrakesh', 'ibm_marrakesh', 'ibm_marrakesh']","[0.9, 0.93]",total_fidelity_log_sum,-151.70173014578262
QFT,100,5625,2249,399,5,"[20, 20, 20, 20, 20]","['rz', 'reset', 'rzz', 'x', 'cz', 'sx', 'rx', 'id']","{'rzz', 'cz'}",all_to_all,"['ibm_marrakesh', 'ibm_marrakesh', 'ibm_marrakesh', 'ibm_marrakesh', 'ibm_marrakesh']","[0.9, 0.93]",total_fidelity,1.3085059521660363e-66
QFT,100,5625,2249,399,5,"[20, 20, 20, 20, 20]","['rz', 'reset', 'rzz', 'x', 'cz', 'sx', 'rx', 'id']","{'rzz', 'cz'}",all_to_all,"['ibm_marrakesh', 'ibm_marrakesh', 'ibm_marrakesh', 'ibm_marrakesh', 'ibm_marrakesh']","[0.9, 0.93]",remote_hops,1034.0
QFT,100,5625,2249,399,5,"[20, 20, 20, 20, 20]","['rz', 'reset', 'rzz', 'x', 'cz', 'sx', 'rx', 'id']","{'rzz', 'cz'}",all_to_all,"['ibm_marrakesh', 'ibm_marrakesh', 'ibm_marrakesh', 'ibm_marrakesh', 'ibm_marrakesh']","[0.9, 0.93]",remote_swaps,170.0
QFT,100,5625,2249,399,5,"[20, 20, 20, 20, 20]","['rz', 'reset', 'rzz', 'x', 'cz', 'sx', 'rx', 'id']","{'rzz', 'cz'}",all_to_all,"['ibm_marrakesh', 'ibm_marrakesh', 'ibm_marrakesh', 'ibm_marrakesh', 'ibm_marrakesh']","[0.9, 0.93]",local_fidelity_loss,39.6796214736407
QFT,100,5625,2249,399,5,"[20, 20, 20, 20, 20]","['rz', 'reset', 'rzz', 'x', 'cz', 'sx', 'rx', 'id']","{'rzz', 'cz'}",all_to_all,"['ibm_marrakesh', 'ibm_marrakesh', 'ibm_marrakesh', 'ibm_marrakesh', 'ibm_marrakesh']","[0.9, 0.93]",remote_fidelity_loss,107.49040689357574
QFT,100,5625,2249,399,5,"[20, 20, 20, 20, 20]","['rz', 'reset', 'rzz', 'x', 'cz', 'sx', 'rx', 'id']","{'rzz', 'cz'}",all_to_all,"['ibm_marrakesh', 'ibm_marrakesh', 'ibm_marrakesh', 'ibm_marrakesh', 'ibm_marrakesh']","[0.9, 0.93]",local_fidelity_log_sum,-39.72132847044283
QFT,100,5625,2249,399,5,"[20, 20, 20, 20, 20]","['rz', 'reset', 'rzz', 'x', 'cz', 'sx', 'rx', 'id']","{'rzz', 'cz'}",all_to_all,"['ibm_marrakesh', 'ibm_marrakesh', 'ibm_marrakesh', 'ibm_marrakesh', 'ibm_marrakesh']","[0.9, 0.93]",remote_fidelity_log_sum,-111.9804016753398
QFT,100,5625,2249,399,5,"[20, 20, 20, 20, 20]","['rz', 'reset', 'rzz', 'x', 'cz', 'sx', 'rx', 'id']","{'rzz', 'cz'}",all_to_all,"['ibm_marrakesh', 'ibm_marrakesh', 'ibm_marrakesh', 'ibm_marrakesh', 'ibm_marrakesh']","[0.9, 0.93]",local_fidelity,5.61366162921329e-18
QFT,100,5625,2249,399,5,"[20, 20, 20, 20, 20]","['rz', 'reset', 'rzz', 'x', 'cz', 'sx', 'rx', 'id']","{'rzz', 'cz'}",all_to_all,"['ibm_marrakesh', 'ibm_marrakesh', 'ibm_marrakesh', 'ibm_marrakesh', 'ibm_marrakesh']","[0.9, 0.93]",remote_fidelity,2.33093128619762e-49
QFT,100,5625,2249,399,5,"[20, 20, 20, 20, 20]","['rz', 'reset', 'rzz', 'x', 'cz', 'sx', 'rx', 'id']","{'rzz', 'cz'}",all_to_all,"['ibm_marrakesh', 'ibm_marrakesh', 'ibm_marrakesh', 'ibm_marrakesh', 'ibm_marrakesh']","[0.9, 0.93]",local_gate_num,39448.0
Circuit,#Qubits,#Gates,#2Q Gates,#Depth,#QPUs,QPUs,Basis Gates,2Q Gate Names,net_type,backends,fidelity,Metrics,WBCP
QAOA,100,5350,4950,201,5,"[20, 20, 20, 20, 20]","['rzz', 'rx', 'reset', 'sx', 'id', 'cz', 'x', 'rz']","{'rzz', 'cz'}",all_to_all,"['ibm_marrakesh', 'ibm_marrakesh', 'ibm_marrakesh', 'ibm_marrakesh', 'ibm_marrakesh']","[0.9, 0.93]",F_eff,0.2639439439766955
QAOA,100,5350,4950,201,5,"[20, 20, 20, 20, 20]","['rzz', 'rx', 'reset', 'sx', 'id', 'cz', 'x', 'rz']","{'rzz', 'cz'}",all_to_all,"['ibm_marrakesh', 'ibm_marrakesh', 'ibm_marrakesh', 'ibm_marrakesh', 'ibm_marrakesh']","[0.9, 0.93]",num_comms,1582.0
QAOA,100,5350,4950,201,5,"[20, 20, 20, 20, 20]","['rzz', 'rx', 'reset', 'sx', 'id', 'cz', 'x', 'rz']","{'rzz', 'cz'}",all_to_all,"['ibm_marrakesh', 'ibm_marrakesh', 'ibm_marrakesh', 'ibm_marrakesh', 'ibm_marrakesh']","[0.9, 0.93]",epairs,1879.0
QAOA,100,5350,4950,201,5,"[20, 20, 20, 20, 20]","['rzz', 'rx', 'reset', 'sx', 'id', 'cz', 'x', 'rz']","{'rzz', 'cz'}",all_to_all,"['ibm_marrakesh', 'ibm_marrakesh', 'ibm_marrakesh', 'ibm_marrakesh', 'ibm_marrakesh']","[0.9, 0.93]",total_fidelity_loss,260.6499561210602
QAOA,100,5350,4950,201,5,"[20, 20, 20, 20, 20]","['rzz', 'rx', 'reset', 'sx', 'id', 'cz', 'x', 'rz']","{'rzz', 'cz'}",all_to_all,"['ibm_marrakesh', 'ibm_marrakesh', 'ibm_marrakesh', 'ibm_marrakesh', 'ibm_marrakesh']","[0.9, 0.93]",rgeo_mean_fid,0.9020006144968601
QAOA,100,5350,4950,201,5,"[20, 20, 20, 20, 20]","['rzz', 'rx', 'reset', 'sx', 'id', 'cz', 'x', 'rz']","{'rzz', 'cz'}",all_to_all,"['ibm_marrakesh', 'ibm_marrakesh', 'ibm_marrakesh', 'ibm_marrakesh', 'ibm_marrakesh']","[0.9, 0.93]",execution_time,15.612950563430786
QAOA,100,5350,4950,201,5,"[20, 20, 20, 20, 20]","['rzz', 'rx', 'reset', 'sx', 'id', 'cz', 'x', 'rz']","{'rzz', 'cz'}",all_to_all,"['ibm_marrakesh', 'ibm_marrakesh', 'ibm_marrakesh', 'ibm_marrakesh', 'ibm_marrakesh']","[0.9, 0.93]",total_fidelity_log_sum,-267.7357248924756
QAOA,100,5350,4950,201,5,"[20, 20, 20, 20, 20]","['rzz', 'rx', 'reset', 'sx', 'id', 'cz', 'x', 'rz']","{'rzz', 'cz'}",all_to_all,"['ibm_marrakesh', 'ibm_marrakesh', 'ibm_marrakesh', 'ibm_marrakesh', 'ibm_marrakesh']","[0.9, 0.93]",total_fidelity,5.294830609170972e-117
QAOA,100,5350,4950,201,5,"[20, 20, 20, 20, 20]","['rzz', 'rx', 'reset', 'sx', 'id', 'cz', 'x', 'rz']","{'rzz', 'cz'}",all_to_all,"['ibm_marrakesh', 'ibm_marrakesh', 'ibm_marrakesh', 'ibm_marrakesh', 'ibm_marrakesh']","[0.9, 0.93]",remote_hops,1285.0
QAOA,100,5350,4950,201,5,"[20, 20, 20, 20, 20]","['rzz', 'rx', 'reset', 'sx', 'id', 'cz', 'x', 'rz']","{'rzz', 'cz'}",all_to_all,"['ibm_marrakesh', 'ibm_marrakesh', 'ibm_marrakesh', 'ibm_marrakesh', 'ibm_marrakesh']","[0.9, 0.93]",remote_swaps,297.0
QAOA,100,5350,4950,201,5,"[20, 20, 20, 20, 20]","['rzz', 'rx', 'reset', 'sx', 'id', 'cz', 'x', 'rz']","{'rzz', 'cz'}",all_to_all,"['ibm_marrakesh', 'ibm_marrakesh', 'ibm_marrakesh', 'ibm_marrakesh', 'ibm_marrakesh']","[0.9, 0.93]",local_fidelity_loss,104.46107715180275
QAOA,100,5350,4950,201,5,"[20, 20, 20, 20, 20]","['rzz', 'rx', 'reset', 'sx', 'id', 'cz', 'x', 'rz']","{'rzz', 'cz'}",all_to_all,"['ibm_marrakesh', 'ibm_marrakesh', 'ibm_marrakesh', 'ibm_marrakesh', 'ibm_marrakesh']","[0.9, 0.93]",remote_fidelity_loss,156.18887896925747
QAOA,100,5350,4950,201,5,"[20, 20, 20, 20, 20]","['rzz', 'rx', 'reset', 'sx', 'id', 'cz', 'x', 'rz']","{'rzz', 'cz'}",all_to_all,"['ibm_marrakesh', 'ibm_marrakesh', 'ibm_marrakesh', 'ibm_marrakesh', 'ibm_marrakesh']","[0.9, 0.93]",local_fidelity_log_sum,-104.56812203535468
QAOA,100,5350,4950,201,5,"[20, 20, 20, 20, 20]","['rzz', 'rx', 'reset', 'sx', 'id', 'cz', 'x', 'rz']","{'rzz', 'cz'}",all_to_all,"['ibm_marrakesh', 'ibm_marrakesh', 'ibm_marrakesh', 'ibm_marrakesh', 'ibm_marrakesh']","[0.9, 0.93]",remote_fidelity_log_sum,-163.16760285712093
QAOA,100,5350,4950,201,5,"[20, 20, 20, 20, 20]","['rzz', 'rx', 'reset', 'sx', 'id', 'cz', 'x', 'rz']","{'rzz', 'cz'}",all_to_all,"['ibm_marrakesh', 'ibm_marrakesh', 'ibm_marrakesh', 'ibm_marrakesh', 'ibm_marrakesh']","[0.9, 0.93]",local_fidelity,3.860482757520346e-46
QAOA,100,5350,4950,201,5,"[20, 20, 20, 20, 20]","['rzz', 'rx', 'reset', 'sx', 'id', 'cz', 'x', 'rz']","{'rzz', 'cz'}",all_to_all,"['ibm_marrakesh', 'ibm_marrakesh', 'ibm_marrakesh', 'ibm_marrakesh', 'ibm_marrakesh']","[0.9, 0.93]",remote_fidelity,1.3715462396138074e-71
QAOA,100,5350,4950,201,5,"[20, 20, 20, 20, 20]","['rzz', 'rx', 'reset', 'sx', 'id', 'cz', 'x', 'rz']","{'rzz', 'cz'}",all_to_all,"['ibm_marrakesh', 'ibm_marrakesh', 'ibm_marrakesh', 'ibm_marrakesh', 'ibm_marrakesh']","[0.9, 0.93]",local_gate_num,99448.0
Circuit,#Qubits,#Gates,#2Q Gates,#Depth,#QPUs,QPUs,Basis Gates,2Q Gate Names,net_type,backends,fidelity,Metrics,NAVI Hybrid
QFT,20,606,190,79,2,"[10, 10]","['id', 'rz', 'cz', 'rx', 'sx', 'reset', 'rzz', 'x']","{'cz', 'rzz'}",all_to_all,"['ibm_marrakesh', 'ibm_marrakesh']","[0.9, 0.9]",F_eff,0.9293793471098282
QFT,20,606,190,79,2,"[10, 10]","['id', 'rz', 'cz', 'rx', 'sx', 'reset', 'rzz', 'x']","{'cz', 'rzz'}",all_to_all,"['ibm_marrakesh', 'ibm_marrakesh']","[0.9, 0.9]",num_comms,20.0
QFT,20,606,190,79,2,"[10, 10]","['id', 'rz', 'cz', 'rx', 'sx', 'reset', 'rzz', 'x']","{'cz', 'rzz'}",all_to_all,"['ibm_marrakesh', 'ibm_marrakesh']","[0.9, 0.9]",epairs,30.0
QFT,20,606,190,79,2,"[10, 10]","['id', 'rz', 'cz', 'rx', 'sx', 'reset', 'rzz', 'x']","{'cz', 'rzz'}",all_to_all,"['ibm_marrakesh', 'ibm_marrakesh']","[0.9, 0.9]",total_fidelity_loss,5.622570743815466
QFT,20,606,190,79,2,"[10, 10]","['id', 'rz', 'cz', 'rx', 'sx', 'reset', 'rzz', 'x']","{'cz', 'rzz'}",all_to_all,"['ibm_marrakesh', 'ibm_marrakesh']","[0.9, 0.9]",rgeo_mean_fid,0.8538149682454624
QFT,20,606,190,79,2,"[10, 10]","['id', 'rz', 'cz', 'rx', 'sx', 'reset', 'rzz', 'x']","{'cz', 'rzz'}",all_to_all,"['ibm_marrakesh', 'ibm_marrakesh']","[0.9, 0.9]",execution_time,2.936283826828003
QFT,20,606,190,79,2,"[10, 10]","['id', 'rz', 'cz', 'rx', 'sx', 'reset', 'rzz', 'x']","{'cz', 'rzz'}",all_to_all,"['ibm_marrakesh', 'ibm_marrakesh']","[0.9, 0.9]",total_fidelity_log_sum,-5.785824461561445
QFT,20,606,190,79,2,"[10, 10]","['id', 'rz', 'cz', 'rx', 'sx', 'reset', 'rzz', 'x']","{'cz', 'rzz'}",all_to_all,"['ibm_marrakesh', 'ibm_marrakesh']","[0.9, 0.9]",total_fidelity,0.003070777593833182
QFT,20,606,190,79,2,"[10, 10]","['id', 'rz', 'cz', 'rx', 'sx', 'reset', 'rzz', 'x']","{'cz', 'rzz'}",all_to_all,"['ibm_marrakesh', 'ibm_marrakesh']","[0.9, 0.9]",remote_hops,10.0
QFT,20,606,190,79,2,"[10, 10]","['id', 'rz', 'cz', 'rx', 'sx', 'reset', 'rzz', 'x']","{'cz', 'rzz'}",all_to_all,"['ibm_marrakesh', 'ibm_marrakesh']","[0.9, 0.9]",remote_swaps,10.0
QFT,20,606,190,79,2,"[10, 10]","['id', 'rz', 'cz', 'rx', 'sx', 'reset', 'rzz', 'x']","{'cz', 'rzz'}",all_to_all,"['ibm_marrakesh', 'ibm_marrakesh']","[0.9, 0.9]",local_fidelity_loss,2.622570743815467
QFT,20,606,190,79,2,"[10, 10]","['id', 'rz', 'cz', 'rx', 'sx', 'reset', 'rzz', 'x']","{'cz', 'rzz'}",all_to_all,"['ibm_marrakesh', 'ibm_marrakesh']","[0.9, 0.9]",remote_fidelity_loss,2.999999999999999
QFT,20,606,190,79,2,"[10, 10]","['id', 'rz', 'cz', 'rx', 'sx', 'reset', 'rzz', 'x']","{'cz', 'rzz'}",all_to_all,"['ibm_marrakesh', 'ibm_marrakesh']","[0.9, 0.9]",local_fidelity_log_sum,-2.6250089918266566
QFT,20,606,190,79,2,"[10, 10]","['id', 'rz', 'cz', 'rx', 'sx', 'reset', 'rzz', 'x']","{'cz', 'rzz'}",all_to_all,"['ibm_marrakesh', 'ibm_marrakesh']","[0.9, 0.9]",remote_fidelity_log_sum,-3.1608154697347883
QFT,20,606,190,79,2,"[10, 10]","['id', 'rz', 'cz', 'rx', 'sx', 'reset', 'rzz', 'x']","{'cz', 'rzz'}",all_to_all,"['ibm_marrakesh', 'ibm_marrakesh']","[0.9, 0.9]",local_fidelity,0.07243910567144127
QFT,20,606,190,79,2,"[10, 10]","['id', 'rz', 'cz', 'rx', 'sx', 'reset', 'rzz', 'x']","{'cz', 'rzz'}",all_to_all,"['ibm_marrakesh', 'ibm_marrakesh']","[0.9, 0.9]",remote_fidelity,0.04239115827521625
QFT,20,606,190,79,2,"[10, 10]","['id', 'rz', 'cz', 'rx', 'sx', 'reset', 'rzz', 'x']","{'cz', 'rzz'}",all_to_all,"['ibm_marrakesh', 'ibm_marrakesh']","[0.9, 0.9]",local_gate_num,2939.0
Circuit,#Qubits,#Gates,#2Q Gates,#Depth,#QPUs,QPUs,Basis Gates,2Q Gate Names,net_type,backends,fidelity,Metrics,NAVI Hybrid
